,Unnamed: 0,z1,z2,z3,z4,z5,z6,z7,z8,z9
230,230,-46.49356,-9.840385,-10.4609,-0.35048604,-5.7511687,-9.167188,-9.363358,-7.86185,-4.485186
231,231,-46.48557,-9.838764,-10.459365,-0.35026106,-5.75012,-9.165889,-9.361741,-7.8605814,-4.4841743
232,232,-46.47759,-9.837146,-10.457829,-0.3500362,-5.74907,-9.164589,-9.3601265,-7.8593163,-4.4831624
233,233,-46.469604,-9.8355255,-10.456295,-0.34981433,-5.748022,-9.16329,-9.358512,-7.8580494,-4.482151
234,234,-46.46157,-9.833903,-10.454756,-0.34958985,-5.7469687,-9.161985,-9.356892,-7.8567767,-4.4811378
235,235,-46.45359,-9.832285,-10.453223,-0.3493661,-5.7459216,-9.160687,-9.355276,-7.8555117,-4.480128
236,236,-46.445587,-9.830667,-10.451689,-0.34914407,-5.7448707,-9.159387,-9.35366,-7.8542423,-4.479115
237,237,-46.43759,-9.829047,-10.450151,-0.348921,-5.743822,-9.158085,-9.352041,-7.852974,-4.4781036
238,238,-46.4296,-9.827427,-10.448616,-0.34869915,-5.742774,-9.156786,-9.350425,-7.8517075,-4.477091
239,239,-46.421585,-9.825809,-10.447081,-0.34847677,-5.7417226,-9.155483,-9.348806,-7.8504376,-4.4760795
240,240,-46.41358,-9.824188,-10.445545,-0.3482544,-5.740674,-9.154182,-9.347187,-7.849169,-4.4750676
241,241,-46.405556,-9.822568,-10.444008,-0.34803188,-5.739626,-9.152882,-9.345568,-7.8478985,-4.4740543
242,242,-46.397533,-9.820948,-10.442472,-0.3478111,-5.7385774,-9.15158,-9.343948,-7.846629,-4.473041
243,243,-46.389526,-9.819328,-10.440936,-0.34758914,-5.7375264,-9.15028,-9.342328,-7.84536,-4.472031
244,244,-46.381508,-9.817708,-10.439399,-0.34736845,-5.7364793,-9.148979,-9.340709,-7.8440895,-4.47102
245,245,-46.373463,-9.816087,-10.43786,-0.34714666,-5.7354293,-9.147674,-9.339086,-7.842818,-4.470004
246,246,-46.365448,-9.814466,-10.436324,-0.34692705,-5.734379,-9.146375,-9.337465,-7.841546,-4.468993
247,247,-46.35741,-9.812847,-10.434787,-0.34670705,-5.733331,-9.145073,-9.335844,-7.8402777,-4.467981
248,248,-46.349384,-9.811229,-10.433251,-0.3464869,-5.7322817,-9.143773,-9.334221,-7.8390064,-4.4669704
249,249,-46.34135,-9.8096075,-10.431712,-0.34626776,-5.7312326,-9.142468,-9.332598,-7.8377347,-4.4659567
250,250,-46.33331,-9.807988,-10.430177,-0.34604874,-5.730185,-9.141169,-9.3309765,-7.836464,-4.464944
251,251,-46.32527,-9.806366,-10.428636,-0.34582746,-5.729135,-9.139865,-9.3293495,-7.835191,-4.4639325
252,252,-46.31722,-9.804746,-10.427096,-0.34561026,-5.728086,-9.13856,-9.327724,-7.8339176,-4.462919
253,253,-46.30916,-9.803123,-10.425557,-0.3453918,-5.727037,-9.137258,-9.326099,-7.832644,-4.4619074
254,254,-46.30111,-9.801503,-10.424018,-0.34517294,-5.72599,-9.135957,-9.324475,-7.831371,-4.4608936
255,255,-46.29306,-9.799884,-10.422479,-0.34495488,-5.724941,-9.134653,-9.32285,-7.8300986,-4.4598827
256,256,-46.285004,-9.798264,-10.420942,-0.3447367,-5.7238927,-9.133351,-9.321223,-7.828825,-4.458869
257,257,-46.27695,-9.796642,-10.419401,-0.34452003,-5.7228436,-9.132046,-9.319596,-7.827551,-4.4578567
258,258,-46.268883,-9.79502,-10.417862,-0.3443038,-5.721795,-9.130745,-9.317968,-7.8262763,-4.4568453
259,259,-46.26081,-9.793398,-10.416321,-0.34408736,-5.7207475,-9.129439,-9.31634,-7.825002,-4.4558306
260,260,-46.25274,-9.791779,-10.414783,-0.34386984,-5.7196994,-9.128138,-9.3147135,-7.8237276,-4.4548187
261,261,-46.244663,-9.79016,-10.413243,-0.34365112,-5.7186503,-9.126835,-9.313086,-7.822452,-4.453806
262,262,-46.236588,-9.788535,-10.411699,-0.34343937,-5.7176037,-9.125527,-9.311455,-7.8211765,-4.452792
263,263,-46.228497,-9.786912,-10.410155,-0.3432232,-5.7165537,-9.12422,-9.309822,-7.8198977,-4.4517784
264,264,-46.220432,-9.785293,-10.408618,-0.34300664,-5.7155066,-9.122917,-9.308196,-7.818626,-4.450766
265,265,-46.21236,-9.783673,-10.407078,-0.34279042,-5.7144585,-9.121615,-9.306567,-7.8173485,-4.4497523
266,266,-46.204277,-9.782053,-10.405536,-0.34257686,-5.7134104,-9.12031,-9.304935,-7.8160734,-4.4487386
267,267,-46.19614,-9.780428,-10.403994,-0.3423605,-5.7123623,-9.119005,-9.303301,-7.814793,-4.447725
268,268,-46.188076,-9.778807,-10.402451,-0.34214708,-5.7113156,-9.117701,-9.301671,-7.8135185,-4.4467125
269,269,-46.17998,-9.777184,-10.400909,-0.34193382,-5.7102656,-9.116393,-9.300038,-7.812239,-4.4456987
270,270,-46.171867,-9.775564,-10.399367,-0.3417189,-5.709218,-9.115089,-9.298404,-7.8109617,-4.444685
271,271,-46.16377,-9.773942,-10.397825,-0.3415052,-5.7081704,-9.113784,-9.296771,-7.809684,-4.4436717
272,272,-46.155647,-9.77232,-10.396279,-0.3412943,-5.707122,-9.112478,-9.295135,-7.8084035,-4.4426575
273,273,-46.14756,-9.770698,-10.394739,-0.34107798,-5.706076,-9.111172,-9.293502,-7.807127,-4.441646
274,274,-46.139442,-9.769076,-10.393196,-0.34086627,-5.7050276,-9.109867,-9.291868,-7.805848,-4.4406323
275,275,-46.13132,-9.767453,-10.39165,-0.340655,-5.70398,-9.10856,-9.290233,-7.8045664,-4.439619
276,276,-46.12319,-9.765831,-10.390107,-0.34044108,-5.702932,-9.107254,-9.288595,-7.803286,-4.438605
277,277,-46.115063,-9.764209,-10.388564,-0.3402298,-5.7018843,-9.1059475,-9.286959,-7.8020077,-4.4375916
278,278,-46.10695,-9.7625885,-10.387019,-0.34001884,-5.700837,-9.10464,-9.285322,-7.800726,-4.436579
279,279,-46.09882,-9.760966,-10.385476,-0.33980623,-5.699791,-9.103335,-9.283686,-7.7994475,-4.435564
280,280,-46.09068,-9.75934,-10.383929,-0.33959618,-5.6987414,-9.102025,-9.282045,-7.798165,-4.4345503
281,281,-46.08253,-9.757718,-10.382383,-0.33938503,-5.6976943,-9.1007185,-9.280406,-7.7968817,-4.4335356
282,282,-46.074417,-9.756097,-10.380839,-0.33917436,-5.696648,-9.099412,-9.2787695,-7.795601,-4.432524
283,283,-46.066284,-9.754475,-10.379294,-0.33896464,-5.695603,-9.098104,-9.277131,-7.79432,-4.431508
284,284,-46.05814,-9.75285,-10.3777485,-0.33875227,-5.694555,-9.096797,-9.275491,-7.7930384,-4.430494
285,285,-46.049995,-9.751229,-10.376204,-0.33854276,-5.693508,-9.09549,-9.273851,-7.791756,-4.429481
286,286,-46.041855,-9.749607,-10.37466,-0.3383329,-5.6924615,-9.094182,-9.272214,-7.7904735,-4.4284678
287,287,-46.033676,-9.747983,-10.373113,-0.3381219,-5.691414,-9.092875,-9.270569,-7.789189,-4.427453
288,288,-46.02553,-9.74636,-10.371565,-0.33791423,-5.690368,-9.091566,-9.268927,-7.7879047,-4.4264383
289,289,-46.017353,-9.744737,-10.370016,-0.3377057,-5.6893196,-9.090257,-9.267284,-7.7866197,-4.425423
290,290,-46.009197,-9.7431135,-10.36847,-0.3374976,-5.688275,-9.088947,-9.265643,-7.7853365,-4.4244103
291,291,-46.00104,-9.741493,-10.366923,-0.33728907,-5.6872287,-9.08764,-9.264002,-7.784054,-4.4233956
292,292,-45.992878,-9.739868,-10.365377,-0.33708185,-5.686182,-9.08633,-9.262357,-7.7827682,-4.422383
293,293,-45.9847,-9.738245,-10.36383,-0.33687302,-5.6851363,-9.085021,-9.260714,-7.7814827,-4.421368
294,294,-45.97653,-9.736621,-10.362282,-0.33666578,-5.6840906,-9.083712,-9.25907,-7.7801986,-4.420353
295,295,-45.96834,-9.734998,-10.360732,-0.33645797,-5.6830435,-9.0824,-9.257425,-7.778911,-4.419338
296,296,-45.960155,-9.733373,-10.35918,-0.33625105,-5.6819963,-9.08109,-9.255777,-7.7776246,-4.4183226
297,297,-45.951973,-9.7317505,-10.3576355,-0.33604446,-5.680952,-9.079781,-9.254132,-7.7763395,-4.4173098
298,298,-45.94378,-9.730127,-10.356086,-0.33583683,-5.679904,-9.078471,-9.252484,-7.77505,-4.416295
299,299,-45.935577,-9.728503,-10.354535,-0.3356333,-5.6788597,-9.077158,-9.250836,-7.7737617,-4.415279
300,300,-45.92739,-9.72688,-10.352987,-0.33542442,-5.677814,-9.075847,-9.249189,-7.772476,-4.414264
301,301,-45.91919,-9.725255,-10.351436,-0.33522055,-5.676769,-9.074537,-9.247542,-7.7711864,-4.413251
302,302,-45.910973,-9.723632,-10.349885,-0.33501557,-5.6757207,-9.073225,-9.245891,-7.769897,-4.4122353
303,303,-45.902794,-9.72201,-10.348337,-0.33480814,-5.674677,-9.071916,-9.244245,-7.76861,-4.411222
304,304,-45.894566,-9.720385,-10.346784,-0.33460355,-5.67363,-9.0706005,-9.242594,-7.7673197,-4.4102077
305,305,-45.886368,-9.7187605,-10.345234,-0.33439928,-5.6725874,-9.06929,-9.240946,-7.766032,-4.4091916
306,306,-45.878155,-9.717134,-10.343682,-0.334193,-5.671541,-9.067978,-9.239295,-7.764742,-4.4081764
307,307,-45.869926,-9.71551,-10.34213,-0.3339903,-5.670497,-9.066664,-9.237642,-7.7634497,-4.407161
308,308,-45.86171,-9.713887,-10.340581,-0.33378536,-5.6694517,-9.065355,-9.2359915,-7.762161,-4.4061475
309,309,-45.853516,-9.712263,-10.339029,-0.33358058,-5.6684074,-9.064042,-9.234342,-7.7608705,-4.4051323
310,310,-45.84528,-9.71064,-10.337478,-0.3333781,-5.6673617,-9.062729,-9.232691,-7.7595806,-4.404117
311,311,-45.837044,-9.709014,-10.335923,-0.33317426,-5.666316,-9.061416,-9.231037,-7.7582865,-4.403102
312,312,-45.828804,-9.70739,-10.33437,-0.33297363,-5.665271,-9.060101,-9.229382,-7.756995,-4.4020877
313,313,-45.820564,-9.705765,-10.332818,-0.33277008,-5.664227,-9.05879,-9.227729,-7.755702,-4.4010706
314,314,-45.81231,-9.704139,-10.331261,-0.3325669,-5.663181,-9.057471,-9.226071,-7.754408,-4.4000545
315,315,-45.804085,-9.702516,-10.329709,-0.3323644,-5.662138,-9.056161,-9.22442,-7.753116,-4.39904
316,316,-45.795837,-9.700892,-10.328158,-0.33216062,-5.661094,-9.054848,-9.222764,-7.7518244,-4.3980246
317,317,-45.787556,-9.699265,-10.3266,-0.33196086,-5.660048,-9.05353,-9.221105,-7.7505274,-4.3970094
318,318,-45.779343,-9.697645,-10.325051,-0.3317573,-5.659006,-9.05222,-9.219455,-7.749237,-4.395996
319,319,-45.77109,-9.696017,-10.323495,-0.3315571,-5.6579623,-9.050902,-9.217798,-7.747942,-4.3949804
320,320,-45.76282,-9.694392,-10.321939,-0.33135557,-5.6569176,-9.049587,-9.21614,-7.746647,-4.3939643
321,321,-45.754566,-9.692765,-10.320384,-0.33115533,-5.655874,-9.048271,-9.21448,-7.7453513,-4.392948
322,322,-45.7463,-9.691142,-10.3188305,-0.33095372,-5.6548295,-9.046958,-9.212824,-7.7440577,-4.391933
323,323,-45.738003,-9.689514,-10.317271,-0.3307538,-5.653786,-9.045639,-9.211163,-7.7427583,-4.3909183
324,324,-45.729733,-9.68789,-10.315715,-0.33055395,-5.6527424,-9.044324,-9.209503,-7.741462,-4.3899007
325,325,-45.721466,-9.686266,-10.31416,-0.33035284,-5.651698,-9.043008,-9.207845,-7.7401657,-4.388886
326,326,-45.713177,-9.684638,-10.312602,-0.33015433,-5.650655,-9.041688,-9.206183,-7.7388673,-4.3878684
327,327,-45.704884,-9.683013,-10.311044,-0.32995617,-5.64961,-9.040371,-9.204522,-7.737571,-4.3868523
328,328,-45.696594,-9.681386,-10.309488,-0.32975683,-5.648567,-9.039055,-9.202862,-7.736272,-4.3858376
329,329,-45.68831,-9.679763,-10.30793,-0.32955632,-5.647524,-9.037737,-9.2012,-7.734974,-4.3848224
330,330,-45.68002,-9.678138,-10.306373,-0.32935846,-5.6464825,-9.03642,-9.199536,-7.733675,-4.3838053
331,331,-45.67171,-9.67651,-10.304814,-0.32915914,-5.6454377,-9.035102,-9.197874,-7.7323756,-4.382788
332,332,-45.663437,-9.674887,-10.303258,-0.32896158,-5.6443963,-9.033786,-9.196212,-7.731077,-4.381775
333,333,-45.655132,-9.673261,-10.301701,-0.32876247,-5.643355,-9.03247,-9.19455,-7.729778,-4.3807583
334,334,-45.64683,-9.671637,-10.300141,-0.32856435,-5.6423116,-9.03115,-9.192886,-7.7284784,-4.379742
335,335,-45.638508,-9.670009,-10.298579,-0.32836798,-5.641268,-9.02983,-9.19122,-7.727176,-4.3787255
336,336,-45.630203,-9.668383,-10.29702,-0.32816947,-5.640225,-9.02851,-9.189554,-7.7258754,-4.3777084
337,337,-45.62185,-9.666756,-10.295458,-0.32797474,-5.639181,-9.027189,-9.187885,-7.7245703,-4.3766904
338,338,-45.613567,-9.665132,-10.2939005,-0.32777625,-5.6381407,-9.025873,-9.186223,-7.7232733,-4.3756766
339,339,-45.60526,-9.663505,-10.292341,-0.32757923,-5.6370997,-9.024551,-9.184557,-7.721971,-4.374662
340,340,-45.596928,-9.661879,-10.290781,-0.32738262,-5.636058,-9.023233,-9.182891,-7.720669,-4.373645
341,341,-45.588573,-9.660252,-10.28922,-0.3271875,-5.6350145,-9.021913,-9.18122,-7.719363,-4.3726277
342,342,-45.58026,-9.658627,-10.287657,-0.32699013,-5.6339736,-9.020591,-9.179554,-7.7180614,-4.371611
343,343,-45.571938,-9.656999,-10.286097,-0.32679385,-5.6329327,-9.019272,-9.177887,-7.7167597,-4.3705964
344,344,-45.56357,-9.655373,-10.2845335,-0.32660034,-5.63189,-9.01795,-9.176218,-7.715454,-4.3695793
345,345,-45.55524,-9.653746,-10.282971,-0.3264033,-5.6308494,-9.016628,-9.174548,-7.7141495,-4.3685617
346,346,-45.546898,-9.652121,-10.28141,-0.32621014,-5.629807,-9.015306,-9.172877,-7.7128444,-4.3675447
347,347,-45.538536,-9.650493,-10.279846,-0.32601494,-5.628766,-9.013985,-9.171206,-7.711539,-4.366529
348,348,-45.53017,-9.648867,-10.278286,-0.32582012,-5.627724,-9.012662,-9.169537,-7.7102313,-4.365511
349,349,-45.521824,-9.647242,-10.276723,-0.32562461,-5.626684,-9.011342,-9.167865,-7.7089286,-4.364495
350,350,-45.51347,-9.645616,-10.275158,-0.32542992,-5.625643,-9.010018,-9.166194,-7.70762,-4.363478
351,351,-45.505096,-9.643988,-10.273595,-0.3252372,-5.624601,-9.008695,-9.164519,-7.706314,-4.362459
352,352,-45.49675,-9.642359,-10.272028,-0.3250444,-5.6235614,-9.007372,-9.162848,-7.7050056,-4.361445
353,353,-45.48837,-9.640733,-10.270465,-0.3248504,-5.6225214,-9.006048,-9.161174,-7.7036977,-4.3604274
354,354,-45.480003,-9.639106,-10.268899,-0.32465577,-5.62148,-9.004725,-9.159501,-7.70239,-4.3594112
355,355,-45.471596,-9.637479,-10.267332,-0.32446486,-5.62044,-9.003399,-9.157824,-7.701081,-4.358392
356,356,-45.463238,-9.635851,-10.265768,-0.32427108,-5.6193986,-9.002075,-9.15615,-7.69977,-4.3573766
357,357,-45.454884,-9.634227,-10.264205,-0.32407898,-5.6183605,-9.000752,-9.154479,-7.698465,-4.356361
358,358,-45.446476,-9.632598,-10.262636,-0.32388583,-5.6173196,-8.999427,-9.152801,-7.697155,-4.355342
359,359,-45.43808,-9.63097,-10.261068,-0.32369545,-5.6162796,-8.998098,-9.151124,-7.6958427,-4.354325
360,360,-45.429688,-9.629342,-10.259504,-0.32350314,-5.61524,-8.996775,-9.149446,-7.6945324,-4.353307
361,361,-45.421288,-9.627715,-10.257937,-0.32331198,-5.6141996,-8.995451,-9.147767,-7.6932216,-4.3522906
362,362,-45.41289,-9.626089,-10.25637,-0.32311955,-5.6131616,-8.994123,-9.1460905,-7.6919103,-4.351274
363,363,-45.4045,-9.624461,-10.254803,-0.3229276,-5.612123,-8.992799,-9.144414,-7.6906,-4.3502564
364,364,-45.39609,-9.622833,-10.253233,-0.32273746,-5.6110835,-8.991469,-9.1427355,-7.689286,-4.349238
365,365,-45.38767,-9.621208,-10.251669,-0.32254663,-5.6100426,-8.990144,-9.141055,-7.687974,-4.348221
366,366,-45.379253,-9.619578,-10.250097,-0.32235506,-5.6090045,-8.988815,-9.139375,-7.6866612,-4.3472013
367,367,-45.37084,-9.6179495,-10.248528,-0.32216665,-5.6079645,-8.987488,-9.137693,-7.685347,-4.3461857
368,368,-45.362423,-9.616323,-10.24696,-0.32197478,-5.6069264,-8.986162,-9.136015,-7.6840334,-4.3451667
369,369,-45.354,-9.6146965,-10.245392,-0.32178655,-5.6058884,-8.984836,-9.134334,-7.682721,-4.344152
370,370,-45.345585,-9.61307,-10.243822,-0.32159525,-5.6048512,-8.983507,-9.132653,-7.681405,-4.343134
371,371,-45.337143,-9.61144,-10.2422495,-0.32140756,-5.6038113,-8.982177,-9.13097,-7.6800904,-4.3421144
372,372,-45.328693,-9.609812,-10.240678,-0.32121608,-5.6027727,-8.980848,-9.129286,-7.678773,-4.341096
373,373,-45.320267,-9.608185,-10.239108,-0.32102835,-5.6017346,-8.979517,-9.127604,-7.677458,-4.34008
374,374,-45.31183,-9.606558,-10.237538,-0.32083946,-5.6006975,-8.97819,-9.125921,-7.676143,-4.3390617
375,375,-45.303394,-9.604928,-10.235966,-0.32065085,-5.5996604,-8.976859,-9.124236,-7.674826,-4.3380427
376,376,-45.29496,-9.603301,-10.234394,-0.3204624,-5.598623,-8.97553,-9.122554,-7.67351,-4.3370266
377,377,-45.286488,-9.601671,-10.2328205,-0.32027492,-5.597583,-8.974197,-9.120866,-7.672189,-4.3360076
378,378,-45.278023,-9.600043,-10.231249,-0.32008603,-5.596546,-8.972868,-9.119182,-7.6708717,-4.334988
379,379,-45.269585,-9.598414,-10.229675,-0.31989974,-5.595509,-8.971537,-9.117495,-7.669553,-4.333972
380,380,-45.261112,-9.596788,-10.228106,-0.31971216,-5.594472,-8.970206,-9.115808,-7.6682343,-4.332953
381,381,-45.252647,-9.595158,-10.226529,-0.31952417,-5.5934334,-8.968873,-9.1141205,-7.666915,-4.3319345
382,382,-45.244183,-9.593532,-10.2249565,-0.31933656,-5.5923967,-8.967542,-9.112433,-7.665595,-4.3309164
383,383,-45.2357,-9.591902,-10.223382,-0.3191509,-5.59136,-8.966209,-9.1107435,-7.664274,-4.3298974
384,384,-45.227257,-9.590275,-10.221809,-0.31896392,-5.5903244,-8.964878,-9.109058,-7.6629567,-4.3288803
385,385,-45.218758,-9.588646,-10.220234,-0.31877744,-5.589288,-8.963547,-9.1073675,-7.6616335,-4.327862
386,386,-45.21029,-9.587019,-10.218659,-0.31859016,-5.5882516,-8.9622135,-9.10568,-7.6603127,-4.3268437
387,387,-45.201797,-9.585389,-10.217085,-0.31840497,-5.5872154,-8.96088,-9.10399,-7.658991,-4.325825
388,388,-45.193295,-9.58376,-10.2155075,-0.3182193,-5.586178,-8.959544,-9.102297,-7.6576653,-4.324807
389,389,-45.18482,-9.5821295,-10.213932,-0.31803283,-5.5851426,-8.958212,-9.100607,-7.6563454,-4.323788
390,390,-45.176315,-9.5805025,-10.212355,-0.31784883,-5.584106,-8.956874,-9.098917,-7.6550207,-4.3227696
391,391,-45.16784,-9.578873,-10.21078,-0.31766364,-5.5830708,-8.955541,-9.097227,-7.6537,-4.3217516
392,392,-45.159336,-9.577246,-10.209205,-0.31747672,-5.582037,-8.954208,-9.095534,-7.652376,-4.320733
393,393,-45.150833,-9.575618,-10.207626,-0.3172942,-5.5810003,-8.952873,-9.093842,-7.6510515,-4.3197126
394,394,-45.142315,-9.573988,-10.206048,-0.3171084,-5.579964,-8.951536,-9.092147,-7.649727,-4.3186936
395,395,-45.13378,-9.57236,-10.204471,-0.31692418,-5.578929,-8.950203,-9.090451,-7.6483994,-4.317675
396,396,-45.12529,-9.570731,-10.202893,-0.31673968,-5.577894,-8.948867,-9.088759,-7.647076,-4.3166575
397,397,-45.11675,-9.569101,-10.201314,-0.31655535,-5.576858,-8.94753,-9.087063,-7.645748,-4.3156366
398,398,-45.108234,-9.567473,-10.199737,-0.31637222,-5.5758243,-8.946194,-9.08537,-7.644423,-4.3146176
399,399,-45.0997,-9.565844,-10.198157,-0.3161893,-5.574789,-8.944857,-9.0836735,-7.6430955,-4.313599
400,400,-45.091175,-9.564213,-10.196574,-0.3160061,-5.573754,-8.943517,-9.081977,-7.6417665,-4.312579
401,401,-45.08265,-9.562585,-10.194996,-0.3158236,-5.5727205,-8.942181,-9.08028,-7.640441,-4.3115616
402,402,-45.074127,-9.560957,-10.193419,-0.31563795,-5.5716867,-8.9408455,-9.078584,-7.6391134,-4.310543
403,403,-45.065582,-9.559328,-10.191837,-0.31545594,-5.5706525,-8.939503,-9.076888,-7.637784,-4.3095236
404,404,-45.05703,-9.557696,-10.190254,-0.31527463,-5.5696163,-8.938165,-9.075188,-7.636452,-4.308503
405,405,-45.04849,-9.556068,-10.188674,-0.31509268,-5.568584,-8.936827,-9.073492,-7.6351256,-4.307485
406,406,-45.03995,-9.5544405,-10.187094,-0.31490958,-5.567551,-8.935487,-9.071794,-7.633796,-4.306466
407,407,-45.031387,-9.552812,-10.185512,-0.31472886,-5.5665174,-8.934149,-9.070091,-7.6324644,-4.305447
408,408,-45.022823,-9.55118,-10.183927,-0.31454813,-5.565484,-8.932807,-9.068392,-7.6311326,-4.3044243
409,409,-45.01428,-9.549553,-10.182346,-0.31436417,-5.5644517,-8.931468,-9.066693,-7.629803,-4.3034077
410,410,-45.005714,-9.547924,-10.180764,-0.31418478,-5.563418,-8.930129,-9.064992,-7.6284704,-4.3023868
411,411,-44.997147,-9.546293,-10.179182,-0.31400347,-5.5623846,-8.928788,-9.06329,-7.627138,-4.3013678
412,412,-44.988567,-9.544663,-10.177596,-0.31382325,-5.561351,-8.9274435,-9.061586,-7.625805,-4.3003473
413,413,-44.98,-9.543034,-10.176012,-0.31364202,-5.560319,-8.926105,-9.059884,-7.624472,-4.299327
414,414,-44.97141,-9.541405,-10.174428,-0.31346115,-5.5592866,-8.924761,-9.058183,-7.623137,-4.298307
415,415,-44.962833,-9.539774,-10.172843,-0.3132805,-5.5582542,-8.923419,-9.0564785,-7.6218047,-4.297287
416,416,-44.95426,-9.538143,-10.171259,-0.31310135,-5.5572214,-8.922077,-9.054775,-7.620469,-4.29627
417,417,-44.945686,-9.536515,-10.169675,-0.31292012,-5.556189,-8.920736,-9.053073,-7.6191354,-4.2952495
418,418,-44.93709,-9.534886,-10.16809,-0.31274125,-5.555159,-8.919393,-9.051368,-7.6177998,-4.2942295
419,419,-44.928482,-9.533255,-10.166501,-0.3125629,-5.5541244,-8.918046,-9.049661,-7.6164613,-4.2932067
420,420,-44.919876,-9.531626,-10.164918,-0.31238228,-5.553095,-8.916704,-9.0479555,-7.6151266,-4.292188
421,421,-44.911285,-9.529998,-10.16333,-0.31220496,-5.552063,-8.91536,-9.04625,-7.61379,-4.2911673
422,422,-44.902702,-9.528369,-10.161744,-0.31202403,-5.551032,-8.914018,-9.044544,-7.6124563,-4.29015
423,423,-44.894073,-9.526738,-10.160156,-0.31184778,-5.5500007,-8.912672,-9.042836,-7.611117,-4.289129
424,424,-44.885456,-9.525108,-10.158569,-0.31166795,-5.548969,-8.911328,-9.04113,-7.60978,-4.2881074
425,425,-44.87686,-9.523478,-10.1569805,-0.31148934,-5.547939,-8.909982,-9.039422,-7.6084414,-4.2870865
426,426,-44.86825,-9.521848,-10.155394,-0.31131142,-5.5469074,-8.908636,-9.037715,-7.607102,-4.286067
427,427,-44.859615,-9.520219,-10.153804,-0.31113377,-5.545877,-8.90729,-9.036005,-7.6057634,-4.2850456
428,428,-44.85099,-9.518588,-10.152214,-0.3109552,-5.5448456,-8.905943,-9.034296,-7.604423,-4.2840247
429,429,-44.84238,-9.516959,-10.150627,-0.31077784,-5.543816,-8.904599,-9.032587,-7.603083,-4.2830057
430,430,-44.833748,-9.515328,-10.149036,-0.31060234,-5.542787,-8.903249,-9.030878,-7.6017437,-4.2819824
431,431,-44.82511,-9.513699,-10.147447,-0.31042472,-5.5417566,-8.901902,-9.029169,-7.600402,-4.280964
432,432,-44.81648,-9.512071,-10.145856,-0.31024766,-5.540727,-8.900556,-9.027457,-7.599061,-4.2799444
433,433,-44.80784,-9.510439,-10.144266,-0.31006944,-5.5396967,-8.899208,-9.025746,-7.5977187,-4.2789235
434,434,-44.799187,-9.508811,-10.142676,-0.30989447,-5.5386667,-8.897859,-9.024034,-7.5963774,-4.2779026
435,435,-44.790527,-9.507179,-10.141084,-0.30972022,-5.5376363,-8.896508,-9.022319,-7.5950336,-4.27688
436,436,-44.7819,-9.5055485,-10.139493,-0.3095413,-5.5366073,-8.895161,-9.020606,-7.593692,-4.275861
437,437,-44.773228,-9.503919,-10.137898,-0.30936652,-5.5355787,-8.893808,-9.018892,-7.5923457,-4.2748375
438,438,-44.764572,-9.50229,-10.136308,-0.30919132,-5.53455,-8.892461,-9.017181,-7.5910034,-4.2738185
439,439,-44.75593,-9.500658,-10.134715,-0.30901653,-5.5335217,-8.891109,-9.015466,-7.5896597,-4.2727976
440,440,-44.747257,-9.499029,-10.133124,-0.30884048,-5.5324936,-8.889761,-9.013752,-7.588314,-4.271775
